8111,goldRewardTips,"Spend gold to increase your refund rate! \n The more you spend, the higher the refund rate! Additional prizes will also be awarded!",Hãy tiêu tiền vàng để tăng tỷ lệ hoàn tiền của bạn! \nTỷ lệ hoàn tiền càng cao khi bạn chi tiêu càng nhiều! Ngoài ra còn có các giải thưởng bổ sung được trao đi!,"Belanjakan emas untuk meningkatkan kadar pulangan anda! \nKadar pulangan lebih tinggi apabila anda membelanjakan lebih banyak! Selain itu, terdapat hadiah tambahan yang diberikan!","Spend gold to increase your refund rate! \n The more you spend, the higher the refund rate! Additional prizes will also be awarded!","Habiskan uang emas Anda untuk meningkatkan rasio pengembalian Anda! \n Rasio pengembalian semakin tinggi semakin banyak Anda menghabiskan! Selain itu, ada hadiah tambahan yang diberikan!",ใช้ทองเพื่อเพิ่มอัตราการคืนเงิน! \nยิ่งใช้จ่ายมาก อัตราคืนเงินยิ่งสูง! ยังมีของรางวัลพิเศษอีกมากมาย!,Gumastos ng ginto upang madagdagan ang iyong cashback rate! \n Mas mataas ang cashback rate kapag gumastos ka nang mas marami! Mayroon ding karagdagang mga gantimpala na ipamimigay!
8112,goldRewardFixTips,"Spend gold to get a corresponding discount rate! \n The more you spend, the more discounts you get! Additional prizes will also be awarded!","Hãy tiêu tiền vàng để được giảm giá theo tỷ lệ tương ứng! \nBạn chi tiêu càng nhiều, bạn càng nhận được nhiều chiết khấu! Ngoài ra còn có các giải thưởng bổ sung được trao đi!","Belanjakan emas untuk diskaun mengikut kadar yang sesuai! \nAnda belanjakan lebih banyak, anda terima lebih banyak diskaun! Selain itu, terdapat hadiah tambahan yang diberikan!","Spend gold to get a corresponding discount rate! \n The more you spend, the more discounts you get! Additional prizes will also be awarded!","Habiskan uang emas Anda untuk mendapatkan diskon sesuai rasio! \n Semakin banyak Anda menghabiskan, semakin banyak diskon yang Anda terima! Selain itu, ada hadiah tambahan yang diberikan!",ใช้ทองเพื่อรับส่วนลดตามอัตราส่วน! \nยิ่งใช้จ่ายมาก ส่วนลดยิ่งมาก! ยังมีของรางวัลพิเศษอีกมากมาย!,"Gumastos ng ginto upang makuha ang iyong diskwento ayon sa rate! \n Kung mas marami kang ginagastos, mas mataas ang iyong diskwento! Mayroon ding karagdagang mga gantimpala na ipamimigay!"
8113,goldRewardEndTips,The event has ended! \n The gold you spent will no longer be accumulated or discounted! Claim your discount now!,Sự kiện đã kết thúc! \nTiền vàng đã tiêu thụ sẽ không còn được tích lũy hoặc giảm giá nữa! Nhận giảm giá của bạn ngay bây giờ!,Acara telah berakhir! \nJumlah emas yang dibelanjakan tidak akan lagi dikumpul atau didiskaunkan! Ambil diskaun anda sekarang!,The event has ended! \n The gold you spent will no longer be accumulated or discounted! Claim your discount now!,Acara telah berakhir! \n Uang emas yang telah dibelanjakan tidak akan lagi dihitung atau didiskon! Dapatkan diskon Anda sekarang!,กิจกรรมสิ้นสุดแล้ว! \nทองที่ใช้จะไม่ถูกนับหรือให้ส่วนลดอีก! รับส่วนลดของคุณตอนนี้เลย!,Natapos na ang kaganapan! \n Hindi na magiging katanggap-tanggap ang mga ginastos na ginto at hindi na ito maitatala o mabibigyan ng diskwento! Kunin ang iyong diskwento ngayon!
8114,goldRewardBottonTips,"Note: Similar to other activities, this wealth gathering activity doesn't fall under the return-on-investment activity category.",Chú: Đẩy đẩy tệ các loại giống như hoạt động không thuộc về bản hoạt động trở lại lợi tích lũy phạm trù,Nota: Tindakan seperti Push Push tidak termasuk dalam kategori promosi semula keuntungan terkumpul,"Note: Similar to other activities, this wealth gathering activity doesn't fall under the return-on-investment activity category.","Catatan: Kegiatan ""Dorong dorong"" dan sejenisnya bukan bagian dari acara kembali ke keuntungan dan akumulasi kategori",หมายเหตุ: กิจกรรมต่างๆ เช่น ผลักเหรียญ ไม่อยู่ในขอบเขตสะสมผลตอบแทนของกิจกรรมรีเทิร์น,"Paalala: Ang mga ""Push Push"" lottery event ay hindi bahagi ng kasalukuyang kaganapan at hindi makakakuha ng mga bonus mula sa mga aktibidad na nauugnay sa kabuuang benepisyo."
8115,goldRewardEndBottonTips,"Note: After the event ends, if you haven’t claimed the rewards, they will be sent to you via mail.","Chú: Nhận lấy thời gian kết thúc sau, chưa nhận lấy trở lại lợi cùng khen thưởng thêm sẽ lấy bưu kiện phương thức gửi đi cho ngài","Nota: Ambil hadiah selepas tamat masa, jika tidak mengambilnya, hadiah dan ganjaran tambahan akan dihantar melalui kaedah pos","Note: After the event ends, if you haven’t claimed the rewards, they will be sent to you via mail.",Catatan: Akan mengirimkan sebagai paket jika belum diklaim kembali keuntungan dan hadiah tambahan setelah waktu berakhir,หมายเหตุ: หลังหมดเวลารับ หากยังไม่ได้รับของรางวัลจะถูกส่งเป็นพัสดุให้คุณ,"Paalala: Ang mga premyo ay ipapadala pagkatapos ng oras ng pagtatapos. Kung hindi nakuha, ang mga premyo at mga bonus ay ipapadala sa pamamagitan ng package method."
8116,rmbGoldRewardRules,Explanation of Consumption Refund,Giải thích về hoàn trả tiêu hao,Penjelasan mengenai pulangan penggunaan,Explanation of Consumption Refund,Penjelasan tentang pengembalian konsumsi,อธิบายเกี่ยวกับการคืนค่าการใช้  ,Paliwanag tungkol sa cashback
8117,ruleInfo,#L10#Stage Consumption Amount Refund Rate,#L10#Giai đoạn Số lượng tiêu hao Tỷ lệ hoàn trả,#L10#Tahap Jumlah penggunaan Kadar pulangan,#L10#Stage Consumption Amount Refund Rate,#L10#Tahap Jumlah konsumsi Rasio pengembalian,#L10# ขั้น จำนวนที่ใช้ อัตราการคืนค่า  ,#L10#Yugto ng Pagkonsumo Rate ng Cashback
8118,ruleRate,Stage %s,Giai đoạn %s,Tahap %s,Stage %s,Tahap %s,ขั้น %s  ,Yugto %s
8119,rateInfo,Current Refund Rate,Tỷ lệ hoàn trả hiện tại,Kadar pulangan semasa,Current Refund Rate,Rasio pengembalian saat ini,อัตราการคืนค่าปัจจุบัน  ,Kasalukuyang rate ng cashback
8120,rateFixInfo,Refund Rate,Tỷ lệ hoàn trả,Kadar pulangan,Refund Rate,Rasio pengembalian,อัตราการคืนค่า  ,Rate ng cashback
8121,fishingLvNotEnoughEnterScene,"When you reach Fishing Level LV.%d, you can select this scene","Khi đạt cấp độ câu cá LV.%d, được chọn cảnh này","Apabila mencapai tahap memancing LV.%d, pemandangan ini boleh dipilih","When you reach Fishing Level LV.%d, you can select this scene","Ketika mencapai level memancing LV.%d, dapat memilih pemandangan ini",เมื่อถึงเลเวลตกปลา LV.%d จะสามารถเลือกฉากนี้ได้  ,"Kapag naabot ang level ng pangingisda na LV.%d, ang eksenang ito ay maaring mapili"
8122,cantUseFeaturesByChangeUnion,"After changing guild, the feature will be available the next day!","Sau khi thay đổi bang hội, chức năng sẽ khả dụng vào ngày hôm sau!","Selepas menukar persatuan, fungsi ini akan tersedia pada hari berikutnya!","After changing guild, the feature will be available the next day!","Setelah mengganti guild, fungsi akan tersedia keesokan harinya!",หลังจากเปลี่ยนกิลด์แล้ว ฟังก์ชันจะใช้งานได้ในวันถัดไป!  ,"Matapos magbago ng guild, magiging available ang feature sa susunod na araw!"
8123,unionFubenNoOpen,"The guild dungeon is open Monday to Saturday, from 9:30 to 23:30","Bản sao bang hội sẽ được mở từ thứ Hai đến thứ Bảy, từ 9:30-23:30","Salinan persatuan dibuka dari Isnin hingga Sabtu, dari 9:30-23:30","The guild dungeon is open Monday to Saturday, from 9:30 to 23:30","Salinan guild akan dibuka dari Senin hingga Sabtu, dari pukul 9:30-23:30",ดันเจี้ยนกิลด์จะเปิดตั้งแต่วันจันทร์ถึงวันเสาร์ เวลา 9:30-23:30  ,"Ang guild instance ay bukas mula Lunes hanggang Sabado, 9:30-23:30"
8124,noRmbGoldRewardGet,You have not received any refunds yet,Bạn chưa có hoàn trả được nhận,Anda belum menerima pulangan,You have not received any refunds yet,Kamu belum memiliki pengembalian untuk diklaim,คุณยังไม่มีการคืนค่าให้รับ  ,Wala ka pang nakuha na cashback
8125,totalTodo,Executed %s times,Đã thực hiện %s lần,Telah dilakukan %s kali,Executed %s times,Sudah dilakukan %s kali,ดำเนินการแล้ว %s ครั้ง  ,Nagawa ng %s beses
8126,totalReset,Cleaned up %s times,Đã dọn dẹp %s lần,Telah dibersihkan %s kali,Cleaned up %s times,Sudah dibersihkan %s kali,เคลียร์แล้ว %s ครั้ง  ,Nalinis ng %s beses
8127,oneKey,Once,Một lần,Satu kali,Once,Satu kali,หนึ่งครั้ง  ,Isang beses
8128,mopUp1,Cleanup,Dọn dẹp,Bersihkan,Cleanup,Bersihkan,เคลียร์  ,Linisin
8129,successAndFailTimes,"Success %s times, failure %s times","Thành công %s lần, thất bại %s lần","Berjaya %s kali, gagal %s kali","Success %s times, failure %s times","Berhasil %s kali, gagal %s kali",สำเร็จ %s ครั้ง ล้มเหลว %s ครั้ง  ,"Matagumpay na %s beses, nabigo ng %s beses"
8130,oneKeySignet,* Breakthrough will occur automatically during rapid engraving,* Đột phá sẽ tự động xảy ra trong quá trình khắc nhanh,* Terobosan akan berlaku secara automatik semasa ukiran cepat,* Breakthrough will occur automatically during rapid engraving,* Terobosan akan terjadi secara otomatis selama proses ukiran cepat,* การทะลวงจะเกิดขึ้นโดยอัตโนมัติระหว่างการแกะสลักเร็ว  ,* Ang Breakthrough ay mangyayari nang awtomatiko habang nagsasagawa ng mabilis na engraving
8131,signetOk,Engraving successful,Khắc thành công,Ukiran berjaya,Engraving successful,Ukiran berhasil,สลักสำเร็จ  ,Matagumpay na Pag-ukit
8132,rmbGoldRewardMax,Maximum refund rate reached!,Đã đạt tỷ lệ hoàn trả tối đa!,Telah mencapai kadar pulangan maksimum!,Maximum refund rate reached!,Telah mencapai rasio pengembalian maksimum!,ถึงขีดจำกัดอัตราการคืนค่าแล้ว!  ,Naabot mo na ang pinakamataas na rate ng cashback!
8133,vipSignupShow,VIP%d will automatically register,VIP%d sẽ tự động đăng ký,VIP%d akan mendaftar secara automatik,VIP%d will automatically register,VIP%d akan terdaftar secara otomatis,VIP%d จะลงทะเบียนอัตโนมัติ  ,VIP%d ay awtomatikong magpaparehistro
8134,activityEnd,Remaining,Còn lại,Tersisa,Remaining,Tersisa,คงเหลือ  ,Natitirang
8135,signetLevel,Level,Cấp,Tahap,Level,Level,ระดับ  ,Antas
8136,signetAnd,And,Và,Dan,And,Dan,และ  ,At
8137,mailUpperLimit,Number of letters:,Số lượng thư:,Jumlah surat:,Number of letters:,Jumlah surat:,จำนวนจดหมาย:  ,Bilang ng mga liham:
8138,wishSuccess,"#C0xFF5B545B# Guild Wish: Today's wish has been successful, wishing #C0xE79900#%s #C0xFF5B545B# success!","#C0xFF5B545B# Chúc Bang Hội: Điều ước hôm nay đã thành công, chúc #C0xE79900#%s #C0xFF5B545B# thành công!","#C0xFF5B545B# Selamat Persatuan: Keinginan hari ini berjaya, selamat #C0xE79900#%s #C0xFF5B545B# berjaya!","#C0xFF5B545B# Guild Wish: Today's wish has been successful, wishing #C0xE79900#%s #C0xFF5B545B# success!","#C0xFF5B545B# Selamat Guild: Harapan hari ini berhasil, semoga #C0xE79900#%s #C0xFF5B545B# sukses!",#C0xFF5B545B# อวยพรให้กิลด์: คำอธิษฐานวันนี้สำเร็จแล้ว ขอให้ #C0xE79900#%s #C0xFF5B545B# โชคดี!  ,"#C0xFF5B545B# Maligayang Pagbati sa Guild: Ang hiling ngayon ay matagumpay, maligayang #C0xE79900#%s #C0xFF5B545B# tagumpay!"
8139,mopUpNotes,Notes when cleaning,Ghi chú khi dọn dẹp,Nota semasa pembersihan,Notes when cleaning,Catatan saat membersihkan,หมายเหตุขณะเคลียร์  ,Tandaan sa paglilinis
8140,skyscraperMedalsName1,New technician,Kỹ thuật viên mới,Juruteknik baru,New technician,Teknisi baru,ช่างเทคนิคใหม่  ,Bagong technician
8141,skyscraperMedalsName2,Construction supervisor,Giám sát công trình,Pengawas pembinaan,Construction supervisor,Pengawas proyek,ผู้ดูแลโครงการ  ,Pangangasiwa ng proyekto
8142,skyscraperMedalsName3,Professional engineer,Kỹ sư chuyên nghiệp,Juruteknik profesional,Professional engineer,Insinyur profesional,วิศวกรมืออาชีพ  ,Propesyonal na engineer
8143,skyscraperMedalsName4,Senior engineer,Kỹ sư cấp cao,Juruteknik kanan,Senior engineer,Insinyur senior,วิศวกรอาวุโส  ,Senior engineer
8144,wishSuccess1,Wish success,Nguyện ước thành công,Keinginan berjaya,Wish success,Harapan berhasil,คำอธิษฐานสำเร็จ  ,Matagumpay na hiling
8145,dailyAssistantCantTodo,"Cannot clean, please check in the system function","Không thể dọn dẹp, vui lòng kiểm tra trong hệ thống chức năng","Tidak boleh dibersihkan, sila semak dalam sistem fungsi","Cannot clean, please check in the system function","Tidak dapat membersihkan, silakan periksa dalam sistem fungsi",ไม่สามารถเคลียร์ได้ โปรดตรวจสอบในระบบ  ,"Hindi maaaring maglinis, mangyaring suriin sa sistema ng mga tampok"
8146,dailyAssistantJumpCatch,Skip fishing in the fishing competition,Bỏ qua câu cá trong giải đấu câu cá,Langkau memancing dalam pertandingan memancing,Skip fishing in the fishing competition,Lewati memancing dalam turnamen memancing,ข้ามการตกปลาในการแข่งขันตกปลา  ,I-skip ang pangingisda sa fishing competition
8147,dailyAssistantFishTip,"Skip fishing in the fishing competition is not enabled, during the fishing competition, pressing once will still consume a fishing attempt. Are you sure you want to cancel?","Không mở ""Bỏ qua câu cá trong giải đấu câu cá"", trong thời gian giải đấu câu cá, việc ấn một lần vẫn sẽ tiêu tốn lượt câu cá, bạn có chắc chắn muốn hủy không?","Jangan buka ""Langkau memancing dalam pertandingan"", semasa acara pertandingan memancing, klik sekali masih akan menggunakan giliran memancing, anda pasti mahu batal? ","Skip fishing in the fishing competition is not enabled, during the fishing competition, pressing once will still consume a fishing attempt. Are you sure you want to cancel?","Tidak mengaktifkan ""Lewati memancing dalam turnamen memancing"", selama periode turnamen memancing, menekan satu kali tetap akan menghabiskan giliran memancing, apakah kamu yakin ingin membatalkan?",ยังไม่เปิดใช้งาน “ข้ามการตกปลาในการแข่งขันตกปลา” หากคุณกดครั้งเดียวในช่วงกิจกรรมจะเสียโอกาสตกปลา คุณแน่ใจหรือไม่ว่าจะยกเลิก?  ,"Hindi pa naka-enable ang ""I-skip ang pangingisda sa fishing competition"", sa panahon ng fishing competition, ang isang pag-click ay tatanggalin pa rin ang isang pagkakataon ng pangingisda, sigurado ka bang nais mong kanselahin?"
8148,dailyAssistantEndlessTip,Auto reset,Tự động thiết lập lại,Tetapkan semula secara automatik ,Auto reset,Atur ulang otomatis,รีเซ็ตอัตโนมัติ  ,Awtomatikong ibalik
8149,dailyAssistantEndlessTip1,#C0xFF5B545B# Resetting this growth path requires diamonds #Icommon/icon/icon_diamond.png-56-56#%s. Do you want to continue?,#C0xFF5B545B#Việc đặt lại đường dẫn tăng trưởng này cần có kim cương#Icommon/icon/icon_diamond.png-56-56#%s. Bạn có muốn tiếp tục không?,#C0xFF5B545B# Menetapkan semula laluan pertumbuhan ini memerlukan berlian #Icommon/icon/icon_diamond.png-56-56#%s. Anda mahu teruskan?,#C0xFF5B545B# Resetting this growth path requires diamonds #Icommon/icon/icon_diamond.png-56-56#%s. Do you want to continue?,#C0xFF5B545B#Mengatur ulang jalur pertumbuhan ini memerlukan berlian#Icommon/icon/icon_diamond.png-56-56#%s. Apakah kamu ingin melanjutkan?,#C0xFF5B545B# การรีเซ็ตเส้นทางเติบโตนี้ต้องใช้เพชร#Icommon/icon/icon_diamond.png-56-56#%s คุณต้องการดำเนินการต่อหรือไม่?  ,#C0xFF5B545B#Ang pagtatakda ng path ng paglago ay nangangailangan ng mga hiyas#Icommon/icon/icon_diamond.png-56-56#%s. Nais mo bang magpatuloy?
