VariableName,name_cn,name_tw,name,name_vn,name_en,name_th,name_in,name_ph,name_ma,_beizhu,isShow,icon,desc_cn,desc_tw,desc,desc_vn,desc_en,desc_th,desc_in,desc_ph,desc_ma,desc1_cn,desc1_in,desc1,desc1_vn,desc1_th,quality,use,type,stackMax,specialArgsMap,specialArgsMap_vn,specialArgsMap_kr,specialArgsMap_en,specialArgsMap_tw,effBtn,pageTag,sellPrice,autoSell,sortType,sortValue,fragID,produceGate1,produceGate2,produceGate3,produceGate4,produceGate5,produceGate6,produceGate7,produceDesc_cn,produceDesc_tw,produceDesc,produceDesc_vn,produceDesc_en,produceDesc_th,produceDesc_in,produceDesc_ph,produceDesc_ma,effect,rebirthRMB,dateType,expireDate,expireTime,timeOut,gateDropC,drawItemsLibC,regain,isLimitDrop,languages
7407,,,Shard Selection Box  ,Hộp Lựa Chọn Mảnh,Shard Selection Box  ,กล่องเลือกชิ้นส่วน  ,Kotak Pilihan Pecahan  ,Kahon ng Pagpili ng Piraso  ,Kotak Pilihan Serpihan  ,,,config/item/box/box_2_4.png,,,Open to select a designated hero shard.,Mở ra sẽ được chọn một mảnh tướng chỉ định.,Open to select a designated hero shard.,เปิดเพื่อเลือกเศษตัวละครที่กำหนด,Buka untuk memilih fragmen hero tertentu.,Buksan para pumili ng isang partikular na hero shard.,Buka untuk memilih serpihan hero tertentu.,,,,,,5,,16,,{choose1={20972=1};choose3={21071=1};choose2={21032=1}},{choose1={20972=1};choose3={21071=1};choose2={21032=1}},,{choose1={20972=1};choose3={21071=1};choose2={21032=1}},,<3>,<1>,,,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7408,,,Shard Selection Box  ,Hộp Lựa Chọn Mảnh,Shard Selection Box  ,กล่องเลือกชิ้นส่วน  ,Kotak Pilihan Pecahan  ,Kahon ng Pagpili ng Piraso  ,Kotak Pilihan Serpihan  ,,,config/item/box/box_2_4.png,,,Open to select a designated hero shard.,Mở ra sẽ được chọn một mảnh tướng chỉ định.,Open to select a designated hero shard.,เปิดเพื่อเลือกเศษตัวละครที่กำหนด,Buka untuk memilih fragmen hero tertentu.,Buksan para pumili ng isang partikular na hero shard.,Buka untuk memilih serpihan hero tertentu.,,,,,,5,,16,,{choose1={20631=1};choose3={20712=1};choose2={20641=1}},{choose1={20631=1};choose3={20712=1};choose2={20641=1}},,{choose1={20631=1};choose3={20712=1};choose2={20641=1}},,<3>,<1>,,,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7409,,,Shard Selection Box  ,Hộp Lựa Chọn Mảnh,Shard Selection Box  ,กล่องเลือกชิ้นส่วน  ,Kotak Pilihan Pecahan  ,Kahon ng Pagpili ng Piraso  ,Kotak Pilihan Serpihan  ,,,config/item/box/box_2_4.png,,,Open to select a designated hero shard.,Mở ra sẽ được chọn một mảnh tướng chỉ định.,Open to select a designated hero shard.,เปิดเพื่อเลือกเศษตัวละครที่กำหนด,Buka untuk memilih fragmen hero tertentu.,Buksan para pumili ng isang partikular na hero shard.,Buka untuk memilih serpihan hero tertentu.,,,,,,5,,16,,{choose1={20863=1};choose3={21082=1};choose2={20883=1}},{choose1={20863=1};choose3={21082=1};choose2={20883=1}},,{choose1={20863=1};choose3={21082=1};choose2={20883=1}},,<3>,<1>,,,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7410,,,Shard Selection Box  ,Hộp Lựa Chọn Mảnh,Shard Selection Box  ,กล่องเลือกชิ้นส่วน  ,Kotak Pilihan Pecahan  ,Kahon ng Pagpili ng Piraso  ,Kotak Pilihan Serpihan  ,,,config/item/box/box_2_4.png,,,Open to select a designated hero shard.,Mở ra sẽ được chọn một mảnh tướng chỉ định.,Open to select a designated hero shard.,เปิดเพื่อเลือกเศษตัวละครที่กำหนด,Buka untuk memilih fragmen hero tertentu.,Buksan para pumili ng isang partikular na hero shard.,Buka untuk memilih serpihan hero tertentu.,,,,,,5,,16,,{choose1={21293=1};choose3={22033=1};choose2={21612=1}},{choose1={21293=1};choose3={22033=1};choose2={21612=1}},,{choose1={21293=1};choose3={22033=1};choose2={21612=1}},,<3>,<1>,,,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7411,,,Shard Selection Box  ,Hộp Lựa Chọn Mảnh,Shard Selection Box  ,กล่องเลือกชิ้นส่วน  ,Kotak Pilihan Pecahan  ,Kahon ng Pagpili ng Piraso  ,Kotak Pilihan Serpihan  ,,,config/item/box/box_2_4.png,,,Open to select a designated hero shard.,Mở ra sẽ được chọn một mảnh tướng chỉ định.,Open to select a designated hero shard.,เปิดเพื่อเลือกเศษตัวละครที่กำหนด,Buka untuk memilih fragmen hero tertentu.,Buksan para pumili ng isang partikular na hero shard.,Buka untuk memilih serpihan hero tertentu.,,,,,,5,,16,,{choose1={20163=1};choose3={23543=1};choose2={20731=1}},{choose1={20163=1};choose3={23543=1};choose2={20731=1}},,{choose1={20163=1};choose3={23543=1};choose2={20731=1}},,<3>,<1>,,,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,,,Akame ga Kill! - Akame  ,Akame ga Kill! - Akame,Akame ga Kill! - Akame  ,Akame ga Kill! - Akame  ,Akame ga Kill! - Akame  ,Akame ga Kill! - Akame  ,Akame ga Kill! - Akame  ,,,config/portrait/jinglingtouxiang/img_574.png,,,"Can use the permanent outfit ""Slash! Akame"" after receiving it (duplicates will be converted into 80 Advanced Universal Shards).",Có thể sử dụng bộ trang phục vĩnh viễn Trảm! Akame sau khi nhận được (nếu nhận được lại sẽ chuyển thành 80 Mảnh Vạn Năng Cao Cấp).,"Can use the permanent outfit ""Slash! Akame"" after receiving it (duplicates will be converted into 80 Advanced Universal Shards).",สามารถใช้ชุดถาวร “ดาบพิฆาต! อากาเมะ” ได้หลังจากได้รับ (หากซ้ำจะถูกแปลงเป็นเศษสากลระดับสูง 80 ชิ้น),"Dapat menggunakan kostum permanen ""Tebasan! Akame"" setelah diterima (jika duplikat akan dikonversi menjadi 80 Pecahan Universal Tingkat Lanjut).","Maaaring gamitin ang permanenteng kasuotan na ""Pagpugot! Akame"" pagkatapos makuha (kung doblado, magiging 80 High-Grade Universal Shard).","Boleh menggunakan pakaian kekal ""Pemancung! Akame"" selepas diperoleh (jika duplikat, akan ditukar menjadi 80 Serpihan Serbaguna Peringkat Tinggi).",,,,,,6,,15,,{days=0;skinID=101;logoRes=common/txt/logo_skin_yjsz.png},{days=0;skinID=101;logoRes=common/txt/logo_skin_yjsz.png},,{days=0;skinID=101;logoRes=common/txt/logo_skin_yjsz.png},,,,,,,,,,,,,,,,,,,,,,,,,{drawcard=huang_effect_loop;gain=huang_effect_loop},,,,,,,,{521=80},,
8001,,,Ninjutsu Neon - Divine Kakashi  ,Ninjutsu Neon - Thần Uy Kakashi,Ninjutsu Neon - Divine Kakashi  ,นินจุตสึนีออน - คาคาชิผู้ศักดิ์สิทธิ์  ,Ninjutsu Neon - Kakashi Ilahi  ,Ninjutsu Neon - Banal na Kakashi  ,Ninjutsu Neon - Kakashi Ilahi  ,,,config/portrait/jinglingtouxiang/img_335.png,,,"Can use the permanent outfit ""Divine Might Kakashi"" after receiving it (duplicates will be converted into 50 Advanced Universal Shards).",Có thể sử dụng một bộ trang phục vĩnh viễn Thần Uy Kakashi sau khi nhận (nếu nhận trùng sẽ chuyển thành 50 mảnh vạn năng cao cấp).,"Can use the permanent outfit ""Divine Might Kakashi"" after receiving it (duplicates will be converted into 50 Advanced Universal Shards).",สามารถใช้ชุดถาวร “คาคาชิ เทพสง่า” ได้หลังจากได้รับ (หากซ้ำจะถูกแปลงเป็นเศษสากลระดับสูง 50 ชิ้น),"Dapat menggunakan kostum permanen ""Kakashi Perkasa Ilahi"" setelah diterima (jika duplikat akan dikonversi menjadi 50 Pecahan Universal Tingkat Lanjut).","Maaaring gamitin ang permanenteng kasuotan na ""Kakashi ng Banal na Karisma"" pagkatapos makuha (kung doblado, magiging 50 High-Grade Universal Shard).","Boleh menggunakan pakaian kekal ""Karisma Dewa Kakashi"" selepas diperoleh (jika duplikat, akan ditukar menjadi 50 Serpihan Serbaguna Peringkat Tinggi).",,,,,,6,,15,,{days=0;skinID=102;logoRes=common/txt/logo_skin_yjsz.png},{days=0;skinID=102;logoRes=common/txt/logo_skin_yjsz.png},,{days=0;skinID=102;logoRes=common/txt/logo_skin_yjsz.png},,,,,,,,,,,,,,,,,,,,,,,,,{drawcard=huang_effect_loop;gain=huang_effect_loop},,,,,,,,{521=50},,
8002,,,Pure Demon - Demon’s Flame  ,Ác ma thuần khiết - Ngọn lửa của ác ma,Pure Demon - Demon’s Flame  ,ปีศาจบริสุทธิ์ - เปลวไฟปีศาจ  ,Iblis Murni - Api Iblis  ,Purong Demonyo - Apoy ng Demonyo  ,Iblis Tulin - Api Iblis  ,,,config/portrait/jinglingtouxiang/img_1397.png,,,"Can use the permanent outfit ""Demonic Flame"" after receiving it (duplicates will be converted into 80 Advanced Universal Shards).",Có thể sử dụng bộ trang phục vĩnh viễn Ác Ma Chi Diễm sau khi nhận (nếu nhận trùng sẽ chuyển thành 80 mảnh vạn năng cao cấp).,"Can use the permanent outfit ""Demonic Flame"" after receiving it (duplicates will be converted into 80 Advanced Universal Shards).",สามารถใช้ชุดถาวร “เปลวเพลิงปีศาจ” ได้หลังจากได้รับ (หากซ้ำจะถูกแปลงเป็นเศษสากลระดับสูง 80 ชิ้น),"Dapat menggunakan kostum permanen ""Api Iblis"" setelah diterima (jika duplikat akan dikonversi menjadi 80 Pecahan Universal Tingkat Lanjut).","Maaaring gamitin ang permanenteng kasuotan na ""Apoy ng Demonyo"" pagkatapos makuha (kung doblado, magiging 80 High-Grade Universal Shard).","Boleh menggunakan pakaian kekal ""Api Syaitan"" selepas diperoleh (jika duplikat, akan ditukar menjadi 80 Serpihan Serbaguna Peringkat Tinggi).",,,,,,6,,15,,{days=0;skinID=103;logoRes=common/txt/logo_skin_yjsz.png},{days=0;skinID=103;logoRes=common/txt/logo_skin_yjsz.png},,{days=0;skinID=103;logoRes=common/txt/logo_skin_yjsz.png},,,,,,,,,,,,,,,,,,,,,,,,,{drawcard=huang_effect_loop;gain=huang_effect_loop},,,,,,,,{521=80},,
8003,,,Time Angel - Christmas Lover  ,Thiên Thần Thời Gian - Người Yêu Giáng Sinh,Time Angel - Christmas Lover  ,เทพธิดาแห่งกาลเวลา - คนรักคริสต์มาส  ,Malaikat Waktu - Kekasih Natal  ,Anghel ng Oras - Kasintahan sa Pasko  ,Malaikat Masa - Kekasih Krismas  ,,,config/portrait/jinglingtouxiang/img_974.png,,,"Can use the permanent outfit ""Time Angel"" after receiving it (duplicates will be converted into 50 Advanced Universal Shards).",Có thể sử dụng bộ trang phục vĩnh viễn Thiên Sứ Thời Gian sau khi nhận (nếu nhận trùng sẽ chuyển thành 50 Mảnh Vạn Năng Cao Cấp).,"Can use the permanent outfit ""Time Angel"" after receiving it (duplicates will be converted into 50 Advanced Universal Shards).",สามารถใช้ชุดถาวร “นางฟ้าแห่งกาลเวลา” ได้หลังจากได้รับ (หากซ้ำจะถูกแปลงเป็นเศษสากลระดับสูง 50 ชิ้น),"Dapat menggunakan kostum permanen ""Malaikat Waktu"" setelah diterima (jika duplikat akan dikonversi menjadi 50 Pecahan Universal Tingkat Lanjut).","Maaaring gamitin ang permanenteng kasuotan na ""Anghel ng Panahon"" pagkatapos makuha (kung doblado, magiging 50 High-Grade Universal Shard).","Boleh menggunakan pakaian kekal ""Malaikat Masa"" selepas diperoleh (jika duplikat, akan ditukar menjadi 50 Serpihan Serbaguna Peringkat Tinggi).",,,,,,6,,15,,{days=0;skinID=104;logoRes=common/txt/logo_skin_yjsz.png},{days=0;skinID=104;logoRes=common/txt/logo_skin_yjsz.png},,{days=0;skinID=104;logoRes=common/txt/logo_skin_yjsz.png},,,,,,,,,,,,,,,,,,,,,,,,,{drawcard=huang_effect_loop;gain=huang_effect_loop},,,,,,,,{521=50},,
8004,,,Q.E.D,Q.E.D,Q.E.D,Q.E.D,Q.E.D,Q.E.D,Q.E.D,,,config/portrait/jinglingtouxiang/img_762.png,,,"Can use the permanent outfit ""Starlight Glow"" after receiving it (duplicates will be converted into 50 Advanced Universal Shards).",Có thể sử dụng một bộ trang phục vĩnh viễn lấp lánh ánh sao sau khi nhận được (nếu nhận được trùng lặp sẽ chuyển thành 50 mảnh vạn năng cao cấp).,"Can use the permanent outfit ""Starlight Glow"" after receiving it (duplicates will be converted into 50 Advanced Universal Shards).",สามารถใช้ชุดถาวร “แสงดาวระยิบระยับ” ได้หลังจากได้รับ (หากซ้ำจะถูกแปลงเป็นเศษสากลระดับสูง 50 ชิ้น),"Dapat menggunakan kostum permanen ""Cahaya Bintang"" setelah diterima (jika duplikat akan dikonversi menjadi 50 Pecahan Universal Tingkat Lanjut).","Maaaring gamitin ang permanenteng kasuotan na ""Nagniningning na Bituin"" pagkatapos makuha (kung doblado, magiging 50 High-Grade Universal Shard).","Boleh menggunakan pakaian kekal ""Bintang Bersinar"" selepas diperoleh (jika duplikat, akan ditukar menjadi 50 Serpihan Serbaguna Peringkat Tinggi).",,,,,,6,,15,,{days=0;skinID=105;logoRes=common/txt/logo_skin_yjsz.png},{days=0;skinID=105;logoRes=common/txt/logo_skin_yjsz.png},,{days=0;skinID=105;logoRes=common/txt/logo_skin_yjsz.png},,,,,,,,,,,,,,,,,,,,,,,,,{drawcard=huang_effect_loop;gain=huang_effect_loop},,,,,,,,{521=50},,
8101,,,Strange Dice  ,Xúc Xắc Kỳ Lạ,Strange Dice  ,ลูกเต๋าประหลาด  ,Dadu Aneh  ,Kakaibang Dice  ,Dadu Aneh  ,,,config/item/icon_hj.png,,,Open to randomly receive different types of resources.,Mở ra có thể nhận ngẫu nhiên các loại tài nguyên khác nhau.,Open to randomly receive different types of resources.,เปิดเพื่อรับทรัพยากรประเภทต่าง ๆ แบบสุ่ม,Buka untuk mendapatkan berbagai jenis sumber daya secara acak.,Bubuksan upang makakuha ng iba't ibang random na resources.,Buka untuk menerima pelbagai sumber rawak.,,,,,,4,,7,999,{level=<<1;150;10013>>;exp=10},{level=<<1;150;10013>>;exp=10},,{level=<<1;150;10013>>;exp=10},,<3>,<1>,,,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8102,,,Explorer Medal  ,Huy chương Nhà Thám Hiểm,Explorer Medal  ,เหรียญนักสำรวจ  ,Medali Penjelajah  ,Medalya ng Manlalakbay  ,Pingat Penjelajah  ,,FALSE,config/item/icon_hz.png,,,"Obtained from the Grand Adventure event, can be used to purchase event item cards and dice.","Nhận được trong sự kiện Đại Mạo Hiểm, có thể dùng để mua thẻ đạo cụ sự kiện, xúc xắc.","Obtained from the Grand Adventure event, can be used to purchase event item cards and dice.",ได้รับจากกิจกรรมผจญภัยใหญ่ สามารถใช้แลกไอเทมกิจกรรมและลูกเต๋าได้,"Diperoleh dari event Petualangan Besar, dapat digunakan untuk membeli kartu item event dan dadu.","Nakukuha mula sa kaganapang Dakilang Pakikipagsapalaran, maaaring gamitin para bumili ng event props o dice.","Diperoleh dari acara Pengembaraan Hebat, boleh digunakan untuk membeli kad barangan acara atau dadu.",,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8111,,,Discount Coupon  ,Phiếu Giảm Giá,Discount Coupon  ,คูปองส่วนลด  ,Kupon Diskon  ,Diskwentong Kupon  ,Kupon Diskaun  ,,FALSE,config/item/icon_djq.png,,,Can be used to reduce one Medal of Adventure consumption in the Small Shop event.,Có thể dùng để giảm một lần tiêu hao Huân Chương Thám Hiểm trong sự kiện Tiệm Nhỏ.,Can be used to reduce one Medal of Adventure consumption in the Small Shop event.,สามารถใช้เพื่อลดการใช้เหรียญผจญภัย 1 ครั้งในร้านค้าพิเศษกิจกรรม,Dapat digunakan untuk mengurangi satu konsumsi Medali Petualangan di event Toko Kecil.,Maaaring gamitin upang bawasan ng 1 ang pagkonsumo ng Adventure Medal sa event shop.,Boleh digunakan untuk mengurangkan satu penggunaan Lencana Pengembaraan dalam kedai acara.,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8112,,,Regular Dice  ,Xúc Xắc Thường,Regular Dice  ,ลูกเต๋าปกติ  ,Dadu Biasa  ,Karaniwang Dice  ,Dadu Biasa  ,,FALSE,config/item/icon_tz1.png,,,A standard dice.,Một viên xúc xắc thông thường.,A standard dice.,ลูกเต๋าธรรมดาหนึ่งลูก,Satu buah dadu biasa.,Isang ordinaryong dice.,Satu dadu biasa.,,,,,,4,,,,{points=<1;2;3;4;5;6>;event=3},{points=<1;2;3;4;5;6>;event=3},,{points=<1;2;3;4;5;6>;event=3},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8113,,,Strange Dice  ,Xúc Xắc Kỳ Lạ,Strange Dice  ,ลูกเต๋าประหลาด  ,Dadu Aneh  ,Kakaibang Dice  ,Dadu Aneh  ,,FALSE,config/item/icon_tz2.png,,,"Can roll a dice with results: 1, 1, 1, 4, 6, 10.","Có thể tung ra xúc xắc với kết quả 1, 1, 1, 4, 6, 10.","Can roll a dice with results: 1, 1, 1, 4, 6, 10.","สามารถทอยลูกเต๋าได้ผลลัพธ์: 1, 1, 1, 4, 6, 10","Dapat melempar dadu dengan hasil: 1, 1, 1, 4, 6, 10.","Maaaring mag-roll ng dice na may resulta: 1, 1, 1, 4, 6, 10.","Boleh melontar dadu dengan keputusan 1, 1, 1, 4, 6, 10.",,,,,,4,,,,{points=<1;1;1;4;6;10>;event=3},{points=<1;1;1;4;6;10>;event=3},,{points=<1;1;1;4;6;10>;event=3},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8114,,,Medal Dice  ,Xúc Xắc Huy Chương,Medal Dice  ,ลูกเต๋าเหรียญตรา  ,Dadu Medali  ,Dice ng Medalya  ,Dadu Pingat  ,,FALSE,config/item/icon_tz3.png,,,Receive movement points and Medal of Adventure according to the rolled number.,Nhận được điểm di chuyển và Huân Chương Thám Hiểm tương ứng với số điểm.,Receive movement points and Medal of Adventure according to the rolled number.,จะได้รับแต้มการเคลื่อนที่และเหรียญผจญภัยตามแต้มที่ได้,Mendapatkan poin gerak dan Medali Petualangan sesuai angka yang didapat.,Makakakuha ng movement points at Adventure Medal batay sa dice result.,Terima mata gerakan dan Lencana Pengembaraan berdasarkan jumlah lontaran.,,,,,,4,,,,{points=<1;2;3;4;5;6>;coin=1;event=3},{points=<1;2;3;4;5;6>;coin=1;event=3},,{points=<1;2;3;4;5;6>;coin=1;event=3},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
